,name,desc,class,link
141,Embroidered Collar Neck Denim Women's Dress,"Denim, embroidered, midi-dress by Haute Curry. This button-down, full-sleeved, collared dress features a tie that can be styled as a bow in the front and back according to which silhouette you prefer. Pair it with silver accessories to bring out the embroidery and dress it up with a pair of heels for a night out.", Single  India  Dress  Denim Neckline Collar Neck  Casual Wear  3/4   Regular  Embroidered  Ankle   Woven,https://www.shoppersstop.com/haute-curry-embroidered-collar-neck-denim-women-s-dress/p-AW22HCDR773/colorChange/AW22HCDR773_INDIGO?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
142,Embroidered Ankle Length Poly Blend Woven Womens Palazzo,"Charcoal grey, poly-blend, woven palazzos by Infuse. These pants are embroidered at the bottom so they peak through any long kurtas you may wear. It also has a thick waist band for a better fit and has a straight silhouette that tapers a bit at the bottom.", India  Palazzo  Poly Blend  Woven  Regular  Embroidered  Casual Wear  Ankle  Closure Type Elastic and Drawstring Waist Rise Mid Rise  Single,https://www.shoppersstop.com/infuse-embroidered-ankle-length-poly-blend-woven-womens-palazzo/p-A22INFLPZ2306/colorChange/A22INFLPZ2306_CHARCOAL?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
143,Printed Cotton Mandarin Women's Straight Kurta,"Make a statement with Stop's Printed Cotton Mandarin women's straight kurta! This patterned stone-hued cotton kurta's straight design and cool colour will set you apart from the others. Designed for comfort and mobility, this garment is made of lightweight fabric.", India  Kurtas  Cotton  Woven Silouhette Straight Neckline Mandarin  Casual Wear  3/4   Knee   Regular  Women  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-straight-kurta/p-S22STEPP23/colorChange/S22STEPP23_STONE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
144,Embroidered Cotton Round Neck Womens Regular Kurta,"Green lehariya printed anarkali emroidered kurta with tie up detailis on back, kurta has round neck anmd three quarter sleeves",Pockets No Pocket  Single Sleeve Style Designer   India  Kurtas  Cotton  Woven Neckline Round Neck  Festive Wear  3/4  Dupatta No  Regular Collar Regular Collar  Embroidered Hemline Flare,https://www.shoppersstop.com/varanga-embroidered-cotton-round-neck-womens-regular-kurta/p-VKUR456/colorChange/VKUR456_GREEN?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
145,Embroidered Mandarin Viscose Blend Women's Kurta Palazzo Dupatta Set,Stand out at the party in this mandarin neck kurta palazzo dupatta set from Kashish. The beautiful embroidery on the viscose blend fabric adds to the gorgeous look of the clothing., Pack of 3  India  Embroidered  Kurta Palazzo Dupatta Set  3/4   Viscose Blend Neckline Mandarin  Calf   Festive Wear  A Line  Woven Dupatta Yes,https://www.shoppersstop.com/kashish-embroidered-mandarin-viscose-blend-women-s-kurta-palazzo-dupatta-set/p-SS22KSSE67F/colorChange/SS22KSSE67F_YELLOW?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
146,Embroidered Viscose Blend Mandarin Women's Ethnic Set,Keep ahead in fashion with this embroidered viscose blend mandarin women's ethnic set. Wear it and put your step in the world of fashion. It looks stunning every time you match it with your favorite accessories. This set is capable of making you look stunning., India  Embroidered  Ethnic Set  3/4   Viscose Blend Neckline Mandarin Silouhette Straight  Calf   Festive Wear Bottom Type Pants  Straight  Woven Dupatta Yes  Women,https://www.shoppersstop.com/kashish-embroidered-viscose-blend-mandarin-women-s-ethnic-set/p-SS22KSSE41F/colorChange/SS22KSSE41F_BEIGE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
147,Ethnic Motifs Mandarin Neck Cambric Women's Tiered Dresses With Mask,Juniper Peach Cambric Mexican Print Tiered Dress With Mask,Hemline Flare Sleeve Style Bell   India  Cambric Cotton  Casual Wear  3/4th  Neckline Mandarin  Dress  Flare  Printed Collar Mandarin Collar Pockets No Pocket,https://www.shoppersstop.com/juniper-ethnic-motifs-mandarin-neck-cambric-women-s-tiered-dresses-with-mask/p-S21JUN2465A/colorChange/S21JUN2465A_PEACH?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
148,Floral Mandarin Neck Chiffon Women's Tiered Dress,Juniper Black Chiffon Printed Tiered Dress With Lace Detailing -,Sleeve Style Flared  Closure Type Button  India  Ethnic Dress  Chiffon Type of work Beads and Stones Neckline Round Neck  Casual Wear  3/4th   Flare  Printed  Full   Woven Dupatta No Silouhette Tiered  Women,https://www.shoppersstop.com/juniper-floral-mandarin-neck-chiffon-women-s-tiered-dress/p-A212535A/colorChange/A212535A_BLACK?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
149,Embroidered Round Neck Viscose Blend Women's Kurta Pant Dupatta Set,"Yellow, viscose blend, 3-piece kurta set by Kashish. This intricately embroidered kurta comes with a matching dupatta and straight-leg pants. A perfect set for day-time events, the kurta also has a round-neck collar- making the silhouette unique. Each of the pieces of this set can also be styled individually.", Pack of 3  India  Embroidered  Set  3/4   Viscose Blend Neckline Round Neck  Calf   Festive Wear  Straight  Woven Dupatta Yes,https://www.shoppersstop.com/kashish-embroidered-round-neck-viscose-blend-women-s-kurta-pant-dupatta-set/p-SS23KSSE79F/colorChange/SS23KSSE79F_LIME_GREEN?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D6&totalResultVal=14644&searchPageType=category
150,Embroidered Round Neck Viscose Blend Women's Kurta Dupatta Set,"Update your wardrobe with this full-length, elegantly embroidered women's kurta and dupatta from Kashish. To achieve a naturally stunning look, all you require are a pair of earrings, some kajal, and lip color.", Pack of 2  India  Embroidered  Kurta Dupatta Set  3/4   Viscose Blend Neckline Round Neck  Full   Festive Wear  Flare  Woven Dupatta Yes Collar Regular,https://www.shoppersstop.com/kashish-embroidered-round-neck-viscose-blend-women-s-kurta-dupatta-set/p-AW22KSSE44F/colorChange/AW22KSSE44F_FUCHSIA?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
151,Printed Cotton Round Neck Women's Kurta Pant Dupatta Set,"Light blue round neck with gota at placket detail, three quarter sleeve, floral printed straight kurta with side slits. Paired with tonal printed bottom and tonal solid dupatta with triangulare gota lace all 4 sides.", Single  India  Printed  Kurta Pant Dupatta Set  3/4   Cotton Neckline Round Neck  Regular  Casual Wear  Regular  Woven Dupatta Yes Pockets No Pocket,https://www.shoppersstop.com/varanga-printed-cotton-round-neck-women-s-kurta-pant-dupatta-set/p-VSKD31063/colorChange/VSKD31063_BLUE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
152,Solid Ankle Length Cotton Flex Woven Women's Pants,., 1 Waist Rise Mid Rise  India  Pants  Cotton Flex  Woven  Straight  Solid  Casual Wear  Ankle ,https://www.shoppersstop.com/intune-solid-ankle-length-cotton-flex-woven-women-s-pants/p-S23I-INPANK008/colorChange/S23I-INPANK008_WHITE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
153,Printed Poly Blend Round Neck Womens Casual Wear Kurta,"Mustard, poly blend, printed kurta by Infuse. This kurta has button-down detailing down the neckline, mandarin collar, 3/4th sleeves, below the knee length. This is the perfect day to night look and can be accessorised differently according to the occasion. It is a must-have in your ethnic closet!", Single  India  Kurtas  Poly Blend  Woven Neckline Round Neck  Casual Wear  3/4   Calf   Regular  Printed,https://www.shoppersstop.com/infuse-printed-poly-blend-round-neck-womens-casual-wear-kurta/p-A22INFLKU2301/colorChange/A22INFLKU2301_MUSTARD?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
154,Printed Georgette Round Neck Women's Tiered Top,Juniper Womens Blue Georgette Printed Tiered Top,Hemline Flare  India  Printed  Tops  Georgette  Woven Type of work Printed Silouhette Tiered Neckline Round Neck  Casual Wear  Full   Above Knee Dupatta No  Regular  Women,https://www.shoppersstop.com/juniper-printed-georgette-round-neck-women-s-tiered-top/p-S22JUNI2935/colorChange/S22JUNI2935_BLUE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
155,Floral Rayon Round Neck Women's Casual Wear Tunic,"Try this  rayon tunic from Infuse to nail the ethnic vibe this season. The tunic features 3/4 length sleeves, an excellent fit, and mesmerizing prints to give you a classy look.", Single  India  Floral  Tunic  Rayon  Woven Neckline Round Neck  Casual Wear  3/4   Regular  Regular,https://www.shoppersstop.com/infuse-floral-rayon-round-neck-women-s-casual-wear-tunic/p-AW22INFLET2158/colorChange/AW22INFLET2158_PINK?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
156,Solid Round Neck Regular Women's Tunics & Tops,Haute Curry Short Solid Tunics & Tops With Short   For Casual Wear, India  Solid  Tunic  Rayon  Knit Silouhette Regular Neckline Round Neck  Casual Wear  Short   Women,https://www.shoppersstop.com/haute-curry-solid-round-neck-regular-women-s-tunics-tops/p-AW21HCKT117F/colorChange/AW21HCKT117F_GREY?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
157,Embroidered Round Neck Viscose Blend Women's Kurta Trouser Dupatta Set,"Showcase your unique personal style in this embroidered kurta set from Kashish. Wear this round-neck kurta set with elegant heels, earrings and bangles for a fashion-forward look.", Pack of 3  India  Embroidered  Kurta Trouser Dupatta Set  3/4   Viscose Blend Neckline Round Neck  Calf   Festive Wear  Straight  Woven Dupatta Yes  Men,https://www.shoppersstop.com/kashish-embroidered-round-neck-viscose-blend-women-s-kurta-trouser-dupatta-set/p-AW22KSSE31F/colorChange/AW22KSSE31F_RED?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
158,Solid V Neck Regular Women's Tunics & Tops,Haute Curry Hip  Solid Tunics & Tops With Short  For Casual Wear, India  Solid  Tunic  Cotton  Woven Silouhette Regular Neckline V Neck  Casual Wear  Short   Women,https://www.shoppersstop.com/haute-curry-solid-v-neck-regular-women-s-tunics-tops/p-AW21HCKT108F/colorChange/AW21HCKT108F_MUSTARD?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
159,Printed Cotton Blend Round Neck Womens Kurta,Purple printed kurta with trousers & dupatta,Waist Rise Mid Rise Pockets No Pocket  Single Sleeve Style Designer  Closure Type Elasticated Wash Mid Wash  India  Kurtas  Cotton Blend  Woven Neckline Round Neck  Festive Wear  3/4   Regular Dupatta Yes  Regular  Women Collar Regular Collar  Printed Hemline Straight,https://www.shoppersstop.com/varanga-printed-cotton-blend-round-neck-womens-kurta/p-RSVSKD116/colorChange/RSVSKD116_PURPLE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
160,Printed Round Neck Rayon Women's Strap Dress,Strap Dress With Flair At Bottom, India  Dress  Rayon Neckline Round Neck  Casual Wear  Sleeveless  Printed  Full   Woven  Women,https://www.shoppersstop.com/infuse-printed-round-neck-rayon-women-s-strap-dress/p-A21INSD2106F/colorChange/A21INSD2106F_NAVY?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
161,Embroidered Mandarin Viscose Blend Women's Kurta Trouser Dupatta Set,"Turn heads wherever you go this festive season in this kurta set from Kashish. Spotlighting intricate embroidery motifs all over, the A-line kurta is crafted from a breathable material for comfort, while the matching trousers and net dupatta come together to complete this chic outfit.", Pack of 3  India  Embroidered  Kurta Trouser Dupatta Set  3/4   Viscose Blend Neckline Mandarin  Calf   Festive Wear  A Line  Woven Dupatta Yes,https://www.shoppersstop.com/kashish-embroidered-mandarin-viscose-blend-women-s-kurta-trouser-dupatta-set/p-AW22KSSE17F/colorChange/AW22KSSE17F_LILAC?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
162,Printed Rayon Crape Round Neck Women's Pin Tuck Top,Solid Pin Tuck Top Short Top With Round Neck And 3/4 , India  Printed  Tops  Rayon Crape  Woven Silouhette Pin Tuck Top Neckline Round Neck  Casual Wear  Full   Short ,https://www.shoppersstop.com/infuse-printed-rayon-crape-round-neck-women-s-pin-tuck-top/p-A21INPT2112FB/colorChange/A21INPT2112FB_OLIVE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
163,Embroidered Georgette Round Neck Women's Salwar Kurta Dupatta Set,Juniper fuchsia georgette festive embroidered straight kurta sharara dupatta set for women, Single Sleeve Style Designer   India  Embroidered Wash Light Wash  Salwar Kurta Dupatta Set  Sleeveless  Georgette Neckline Round Neck  Mid Thigh  Festive Wear  Straight  Woven Dupatta Yes  Women Collar Regular Collar Waist Rise Mid Rise Closure Type Elastic and Drawstring,https://www.shoppersstop.com/juniper-embroidered-georgette-round-neck-women-s-salwar-kurta-dupatta-set/p-3252FUCHSIA/colorChange/3252FUCHSIA_PINK?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
164,Embroidered Silk Blend Women's Full Length Palazzos,Kashish Full  Embroidered Flared Festive Palazzo, India  Palazzo  Silk Blend  Woven  Flare  Embroidered Silouhette Flare  Festive Wear Bottom Type Pallazos  Full ,https://www.shoppersstop.com/kashish-embroidered-silk-blend-women-s-full-length-palazzos/p-AW21KSPZ003F/colorChange/AW21KSPZ003F_BEIGE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
165,Womens Round Neck Embroidered Flared Dress,"Embrace your inner rebel chic as you step out in style wearing this flared dress from Varanga. It comes with an embroidered pattern that makes it look stylish, while the round neck and bell sleeves provide a proper fit. This dress will ensure a relaxed feel and it is skin friendly. Above all, the use of rayon flex fabric promises to keep you at ease.", India  Dress  Rayon Neckline Round Neck  Casual Wear  3/4th   Regular  Embroidered  Midi  Woven Silouhette Flare,https://www.shoppersstop.com/varanga-womens-round-neck-embroidered-flared-dress/p-206035577/colorChange/206035577_GREY?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
166,Printed Cotton Mandarin Women's Casual Wear Kurta,., Single  India  Kurtas  Cotton  Woven Neckline Mandarin  Casual Wear  3/4   Calf   Flare Collar Mandarin Collar  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-casual-wear-kurta/p-AW22STKUFS90/colorChange/AW22STKUFS90_BROWN?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
167,Printed Rayon Mandarin Neck Women's High Low Tunic,Printed High Low Top With Mandarin Collor And Roll Up , India  Printed  Tops & Tunics  Rayon  Woven Silouhette High Low Tunic Neckline Mandarin  Casual Wear  3/4   Short ,https://www.shoppersstop.com/infuse-printed-rayon-mandarin-neck-women-s-high-low-tunic/p-A21INTU2126F/colorChange/A21INTU2126F_CORAL?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
168,Printed Cotton Mandarin Women's Knee Length Kurta,Stop Knee  Printed Straight Kurta With 3/4Th  And Mandarin Collar For Casual Wear, India  Kurta  Cotton  Woven Silouhette Straight  Neckline Mandarin  Casual Wear  3/4   Knee   Straight  Women  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-knee-length-kurta/p-A21STEPP60/colorChange/A21STEPP60_PINK?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
169,Printed Round Neck Rayon Womens Kurta Palazzo Set,"Natural, printed, rayon kurta set by Infuse. This set comes with a printed kurta with 3/4th sleeves and a round neckline. The pants are vertical striped, straight fit, with pockets and a thick elastic waistband.", Single  India  Printed  Kurta Palazzo Set  3/4   Rayon Neckline Round Neck  Calf   Casual Wear  Regular  Woven Waist Rise Mid Rise Closure Type Elastic,https://www.shoppersstop.com/infuse-printed-round-neck-rayon-womens-kurta-palazzo-set/p-S22INKPS1469/colorChange/S22INKPS1469_GREEN?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
170,Solid Straight Fit Viscose Blend Women's Festive Pants,Kashish Full  Solid Straight Festive Pants, India  Pants  Viscose Blend  Woven  Straight  Solid Silouhette Straight  Festive Wear Bottom Type Pants  Full ,https://www.shoppersstop.com/kashish-solid-straight-fit-viscose-blend-women-s-festive-pants/p-AW21KSP517/colorChange/AW21KSP517_RED?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
171,Solid Regular Fit Cotton Women's Casual Pants,"These pants from Stop can be paired perfectly well with tank tops, striped shirts, button-downs, and boat neck sweaters, great for all kinds of formal and informal occasions.", India  Pants  Cotton  Woven  Regular  Solid  Casual Wear  Full   Women,https://www.shoppersstop.com/stop-solid-regular-fit-cotton-women-s-casual-pants/p-CORESTCP08/colorChange/CORESTCP08_MOUSE_GREY?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
172,Embroidered Viscose Blend Round Neck Women's Straight Kurta,"Unique and bright, this kurta is a super addition to your special occasion collection. With dainty and pretty embroidery detailing on the kurta, one can pair it with palazzos and tights. Woven in a viscose blend, this kurta has a straight silhouette. The ¾ sleeves and the round neck lets you pair the kurta with lovely jewellery.", India  Kurtas  Viscose Blend  Woven Silouhette Straight Neckline Round Neck  Festive Wear  3/4   Calf   Slim  Embroidered,https://www.shoppersstop.com/kashish-embroidered-viscose-blend-round-neck-women-s-straight-kurta/p-SS22KSKU02FB/colorChange/SS22KSKU02FB_GREY?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
173,Printed Cotton Mandarin Women's Knee Length Kurta,Stop Knee  Printed Straight Kurta With 3/4Th  And Mandarin Collar For Casual Wear, India  Kurta  Cotton  Woven Silouhette Straight  Neckline Mandarin  Casual Wear  3/4   Knee   Straight  Women Collar Cut Away  Printed,https://www.shoppersstop.com/stop-printed-cotton-mandarin-women-s-knee-length-kurta/p-A21STEPP62/colorChange/A21STEPP62_CORAL?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
174,Floral Rayon Round Neck Women's Casual Wear Kurta,., Single  India  Kurtas  Rayon  Woven Neckline Round Neck  Casual Wear  3/4   Regular  Regular  Floral,https://www.shoppersstop.com/infuse-floral-rayon-round-neck-women-s-casual-wear-kurta/p-AW22INFLKU2150/colorChange/AW22INFLKU2150_GREY?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D7&totalResultVal=14644&searchPageType=category
175,Womens V Neck Embroidered Flared Dress,"Put together a modish and chic look with this flared dress from Varanga. Featuring an embroidered pattern that renders it smart, while the use of rayon flex fabric will provide you with the utmost comfort. It also comes with a V neck and bell sleeves, this dress boasts of enticing poise.", India  Dress  Rayon Neckline V Neck  Casual Wear  3/4th   Regular  Solid  Midi  Woven Silouhette Regular,https://www.shoppersstop.com/varanga-womens-v-neck-embroidered-flared-dress/p-206035271/colorChange/206035271_BLUE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
176,Printed Rayon Mandarin Women's Festive Wear Kurta,"Juniper womens indigo rayon slub bandhani straight kurta perfect for fusion clothing with a traditional twist, trendy silhouette and latest styles", Single  India  Kurtas  Rayon  Woven Silouhette Wrap Neckline Mandarin  Festive Wear  3/4  Dupatta No  Regular Collar Mandarin Collar  Printed,https://www.shoppersstop.com/juniper-printed-rayon-mandarin-women-s-festive-wear-kurta/p-2325INDIGON/colorChange/2325INDIGON_INDIGO?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
177,Embroidered Round Neck Viscose Blend Women's Kurta Trouser Dupatta Set,This ready-to-wear kurta pant dupatta set is perfect for your next festive occasion. This kurta with pant and dupatta set features a round neck with an embroidered front panel. Style this set with a pair of ethnic earrings for a stylish look., Pack of 3  India  Embroidered  Kurta Trouser Dupatta Set  3/4   Viscose Blend Neckline Round Neck  Calf   Festive Wear  Straight  Woven Dupatta Yes,https://www.shoppersstop.com/kashish-embroidered-round-neck-viscose-blend-women-s-kurta-trouser-dupatta-set/p-AW22KSSE85F/colorChange/AW22KSSE85F_ROSE?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
178,Printed V Neck Rayon Women's Maxi Dress,"This women's midi dress in knee length from Haute Curry offers an effortlessly smart way to look elegant every day. Crafted with the best quality rayon fabric, it features a printed design with a v-neck and ruffled sleeves that can be the first choice for a casual outing.", Single  India  Maxi Dress  Rayon Neckline V Neck  Casual Wear  3/4   Regular  Printed  Ankle   Woven,https://www.shoppersstop.com/haute-curry-printed-v-neck-rayon-women-s-maxi-dress/p-AW22HCDR813/colorChange/AW22HCDR813_BEIGE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
179,Embroidered Poly Blend Round Neck Womens Casual Wear Kurta,"Red, poly-blend, round neck kurta by Infuse. This embroidered kurta is the star of every occasion. Pair it with dark-toned bottoms and either silver or gold jewellery to really see it shine. The embroidery on the bodice is intricate and is sure to be a conversation starter.", Single  India  Kurtas  Poly Blend  Woven Neckline Round Neck  Casual Wear  3/4   Calf   Regular  Embroidered,https://www.shoppersstop.com/infuse-embroidered-poly-blend-round-neck-womens-casual-wear-kurta/p-A22INFLKU2280/colorChange/A22INFLKU2280_RED?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
180,Women Rayon print Anarkali Kurta,Rev up your ethnic look by wearing this beautiful kurta from the house of Varanga. It has a mandarin neck and three quarter sleeves which give you a chic look. The printed pattern on the kurta and dupatta adds to its appeal. It has been crafted with a rayon fabric that will keep you at ease all day long., India  Kurta  Rayon  Woven Type of work Printed Silouhette Anarkali Neckline Mandarin  Festive Wear  Cuffed   Ankle   Women  Printed,https://www.shoppersstop.com/varanga-women-rayon-print-anarkali-kurta/p-204516689/colorChange/204516689_WHITE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
181,Embroidered Cotton Women's Full Length Palazzos,Kashish Full  Embroidered Flared Festive Palazzo, India  Palazzo  Cotton  Woven  Flare  Embroidered Silouhette Flare  Festive Wear Bottom Type Pallazos  Full ,https://www.shoppersstop.com/kashish-embroidered-cotton-women-s-full-length-palazzos/p-AW21KSPZ150F/colorChange/AW21KSPZ150F_BEIGE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
182,Embroidered Chanderi Round Neck Women's Kurta,"Build a uniquely graceful look by wearing this stunning Chanderi kurta from Infuse to your next wedding event. It has a sky blue exterior, a round neck design, and artisanal embroidery work. Pair it with antique jewellery to blend traditional looks.", India  Kurtas  Chanderi  Woven Neckline Round Neck  Casual Wear  3/4   Regular  Embroidered,https://www.shoppersstop.com/infuse-embroidered-chanderi-round-neck-women-s-kurta/p-S22INFPSTEKU19/colorChange/S22INFPSTEKU21_BABY_PINK?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
183,Printed Rayon V Neck Women's Casual Wear Tunic,"Indigo, printed, v-neck, tunic by Haute Curry. This tunic falls below the waist, has a v neckline, and button detail at the cuffs. The sleeves are 3/4th and make for a perfect day time look.", India,https://www.shoppersstop.com/haute-curry-printed-rayon-v-neck-women-s-casual-wear-tunic/p-SS23HCTU23281/colorChange/SS23HCTU23281_INDIGO?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-indianwear%2Fc-A2010%3Fpage%3D8&totalResultVal=14644&searchPageType=category
