,name,desc,class,link
674,Solid Cotton Stretch Slim Fit Men's Shirts,., Shirts  India  Cotton Stretch Collar Regular Collar  Half   Slim  Solid  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/wrogn-solid-cotton-stretch-slim-fit-men-s-shirts/p-WRSS23WQSH0200S/colorChange/WRSS23WQSH0200S_GREEN?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D42&totalResultVal=24600&searchPageType=category
675,Printed Cotton Regular Mens T-Shirt,"Mustard, collared, printed cotton t-shirt by Stop. The t-shirt has a geometric print all over the fabric. This t-shirt can be worn with jeans, chinos, trousers, and any other bottoms you like.", India  Half   Regular Neckline Polo  Printed  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-printed-cotton-regular-mens-t-shirt/p-S23STCAOP26FMF/colorChange/S23STCAOP26FMF_MUSTARD?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
676,Solid Cotton Blend Elastic and Drawstring Men's Shorts,"Grey, cotton blend shorts by Life. These industrial looking shorts have a place in your wardrobe! For the days when you want to rock some shorts, throw these on! They will give you that extra ""oomph"" because of their large pockets. The pair also has a drawstring closure at the waist.", Shorts  India  Regular  Cotton Blend  Solid Closure Type Elastic and Drawstring  Regular Waist Rise Mid Rise Wash Mid Wash  Casual Wear,https://www.shoppersstop.com/life-solid-cotton-blend-elastic-and-drawstring-men-s-shorts/p-S23LFDSHRTGR13/colorChange/S23LFDSHRTGR13_GREY?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
677,Patterned Cotton Blend Regular Fit Men's T Shirt,"Keep up with the changing fashion trends by opting for this breezy Solid Cotton Men's T-Shirt. Designed in a solid pattern, this t-shirt for men comes with a round neck and short sleeves. Crafted from soft and breathable cotton, this puma red t-shirt for men is designed with a regular fit. Wear this men's t-shirt with a pair of distressed jeans and lace-up sneakers.", India Category T-Shirt  Regular  Solid  Cotton  Short ,https://www.shoppersstop.com/stop-patterned-cotton-blend-regular-fit-men-s-t-shirt/p-S21187CLRBL304B/colorChange/S21187CLRBL304B_PUMA_RED?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
678,Printed Cotton Regular Fit Mens Formal Wear Shirt,., India  Cotton  Half   Pack of 1  Work Wear,https://www.shoppersstop.com/burnt-umber-printed-cotton-regular-fit-mens-formal-wear-shirt/p-S21BURUBM000274/colorChange/S21BURUBM000274_MULTI?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
679,Marvel Printed Cotton Regular Fit Men's T-Shirt,"Grab this essential casual wear t-shirt in black by Life. If you dream of becoming as powerful and charming as Thor, then you'll be delighted to grab this Thor's hammer themed t-shirt. The hammer print comes along with attractive typography imprints. Sport this comfortable wear with teal blue chino pants.", India Collection Casual Wear Stretch Non-Stretch  Half   Regular Neckline Crew  Printed  Cotton  Single  Casual Wear  Mens  T-Shirts,https://www.shoppersstop.com/life-marvel-printed-cotton-regular-fit-men-s-t-shirt/p-SS22MARHM007/colorChange/SS22MARHM007_BLACK?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
680,Solid Cotton Regular Fit Men's T-Shirt,Ace weekend dressing in this White Graphic Print Polo Neck T-shirt from Allen Solly by Allen Solly., India  Half   Regular Neckline Polo  Solid  Cotton  Single  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-men-s-t-shirt/p-S23KPERGFM32151/colorChange/S23KPERGFM32151_WHITE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
681,Graphic Cotton Regular Fit T-Shirt,., India  T-Shirts  Knit  Half   Regular Neckline Crew  Graphic  Cotton  1  Casual Wear,https://www.shoppersstop.com/intune-graphic-cotton-regular-fit-t-shirt/p-S23M-CATSHK021/colorChange/S23M-CATSHK021_MUSTARD?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
682,Stripes Cotton Regular Fit Mens Casual Shirt,AS CASUAL SHIRT STRIPE FS., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Stripes  Single  Work Wear Neckline Regular,https://www.shoppersstop.com/allen-solly-stripes-cotton-regular-fit-mens-casual-shirt/p-A22SFQSPP863545/colorChange/A22SFQSPP863545_YELLOW?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
683,Printed Cotton Slim Fit Men's Casual Wear Tie Dye Kurta,"Stand out in this refreshing traditional mandarin collared kurta in an illuminating white shade with striped Indian tie-dye prints. Crafted with breathable cotton, it makes it the most comfortable to wear on a hot summer day. Work it up with a pair of denim pants for the complete look.", India  Regular Collar Regular Collar  Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-tie-dye-kurta/p-S22SKTIEDYEPINK/colorChange/S22SKTIEDYEPINK_BLUSH?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
684,Graphic Cotton Regular Fit Men's T-Shirt,"The regular-fit, half-sleeved, knitted Infuse graphic cotton men's t-shirt will give your outfit a colorful touch. Pair it with cotton shorts and crocs for a fun and casual look.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INMKT1690/colorChange/A22INMKT1690_WHITE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
685,Printed Cotton Men's Briefs,., India  Knit  Essential  Brief  Pack of 2  Cotton  Printed,https://www.shoppersstop.com/jockey-printed-cotton-men-s-briefs/p-205533129/colorChange/205533129_ASSORTED?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
686,Textured Cotton Stretch Slim Fit Men's Jeans,., India Wash Dark Wash Waist Rise Mid Rise  Slim  Cotton Stretch Closure Type Button  Full   Single  Casual Wear  Textured  Jeans,https://www.shoppersstop.com/lee-textured-cotton-stretch-slim-fit-men-s-jeans/p-S23LMJN003858BL/colorChange/S23LMJN003858BL_BLACK?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
687,Stripes Cotton Slim Fit Men's Work Wear Shirt,., Shirts Neckline Round Neck  India  Cotton Collar Regular Collar  Full   Slim  Stripes  Single  Work Wear ,https://www.shoppersstop.com/louis-philippe-stripes-cotton-slim-fit-men-s-work-wear-shirt/p-A22SFMSLPK87004/colorChange/A22SFMSLPK87004_BLUE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
688,Printed Polyester Regular Fit Men's Active Wear T-Shirt,., India  Half   Regular Neckline Crew  Printed  100%Polyester  Pack of 1  Active Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-active-wear-t-shirt/p-AW21ATEE001/colorChange/AW21ATEE001_COBALT?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
689,Solid Cotton Men's Shirt,., India  Cotton  Single  Casual Wear,https://www.shoppersstop.com/jack-and-jones-solid-cotton-men-s-shirt/p-SS21JJ262824302/colorChange/SS21JJ262824302_BLUE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
690,Printed Cotton Regular Fit Men's T-Shirt,Experiment with subtle tones this summer and opt for a pink printed cotton T-shirt from Infuse. Half sleeve regular fit round neck tees are a wardrobe staple. Style it with black denim and black shoes for a sophisticated look., India  Half   Regular Neckline Henley  Printed  Cotton  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-men-s-t-shirt/p-SS22INFHEN04/colorChange/SS22INFHEN04_PINK?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
691,Cotton Blend Crop Fit Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Crop  Cotton Blend Closure Type Zipper  Full   Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/infuse-cotton-blend-crop-fit-men-s-jeans/p-INF-MICHAEL/colorChange/INF-MICHAEL_TINT?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
692,Checks Cotton Regular Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Regular  Checks  Single  Casual Wear,https://www.shoppersstop.com/levis-checks-cotton-regular-fit-men-s-casual-shirt/p-S23A13230039YEL/colorChange/S23A13230039YEL_YELLOW?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
693,Typographic Cotton Blend Slim Fit Men's T-Shirt,Venitian t-shirts are made from premium cotton which are breathable as well as fashionable, India  Half   Slim Neckline Polo  Typographic  Cotton Blend  1  Regular  Casual Wear Collar Button Down Collar  T-Shirts  Knit,https://www.shoppersstop.com/venitian-forbidden-clothing-typographic-cotton-blend-slim-fit-men-s-t-shirt/p-OS3212BLACK/colorChange/OS3212BLACK_BLACK?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
694,Solid Cotton Blend Full Sleeves Men's Short Kurta,RIAG - BY RISHABH AGARWAL are the Mens Wear Manufacturer brand Based In Gurgaon. From Casual and formal shirts to kurta and kurta sets and nehru jackets you can get it all under one brand. Feel The Richness Of  and Comfort.. Feel Free to Connect With Us on 9910015110, Kurta Neckline Mandarin  Woven  India  1 Collar Mandarin Collar  Full   Cotton Blend  Casual Wear  Solid  Regular,https://www.shoppersstop.com/riag-solid-cotton-blend-full-sleeves-men-s-short-kurta/p-RICNFSKUMSDPL1/colorChange/RICNFSKUMSDPL1_YELLOW?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
695,Plus Size Men's Casual Printed Half Sleeved Shirt With Cuban Collar,Plus Size Men's Casual Printed Half Sleeved Shirt with Cuban Collar, Woven  Shirts  India  Cotton  Regular  Printed  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/u-r-you-plus-size-men-s-casual-printed-half-sleeved-shirt-with-cuban-collar/p-S23URUMST228/colorChange/S23URUMST228_WHITE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
696,Printed Cotton Men's Trunks,., India  Regular  Woven  Essential  Trunk  Pack of 2  Cotton  Printed,https://www.shoppersstop.com/jockey-printed-cotton-men-s-trunks/p-205533130/colorChange/205533130_ASSORTED?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
697,Printed Viscose Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Viscose Collar Regular Collar  Full   Slim  Printed  1  Casual Wear  Neckline Collared,https://www.shoppersstop.com/being-human-printed-viscose-slim-fit-men-s-casual-shirt/p-S23BHMLS23168GR/colorChange/S23BHMLS23168GR_GREY?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
698,Solid Cotton Regular Fit Men's Track Pants,"This pair of full-length casual tapered-leg men's track pants from Stop enhanced with an adjustable inner drawstring in the mid-rise waist lends you a perfect fit. Its high-quality cotton fabric offers supreme comfort, while its relaxed style deserves a top spot in your casual weekend rotation.", Knit  India  Track Pants  Casual Wear  Cotton  Regular  Solid Waist Rise Mid Rise  Full   Single,https://www.shoppersstop.com/stop-solid-cotton-regular-fit-men-s-track-pants/p-A22ST02JPBK/colorChange/A22ST02JPBK_BLACK?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
699,Brandon Kooltex Performance Cotton Slim Fit Men's Jeans,"These slim-tapered jeans from the Kooltex Performance collection help move moisture away from the body through quick capillary actions, making for a durable addition to your wardrobe.", India Wash Dark Wash Waist Rise Mid Rise  Slim  Cotton Closure Type Button  Regular  1  Casual Wear  Solid   Jeans,https://www.shoppersstop.com/u-s-polo-assn-denim-brandon-kooltex-performance-cotton-slim-fit-men-s-jeans/p-S23UDJEN0644BLU/colorChange/S23UDJEN0644BLU_BLUE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D43&totalResultVal=24600&searchPageType=category
700,Stripes Cotton Slim Fit Men's Shirt,"This elegant striped shirt from the house of Life will elevate your look by several notches. Crafted with fine cotton fabric, this shirt is a slim fit and fabulous to pair with jeans or trousers.", Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Stripes  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-stripes-cotton-slim-fit-men-s-shirt/p-A22INDSTPFS209/colorChange/A22INDSTPFS209_NAVY?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
701,Men's Stretch Solid Briefs Pack of 2,"This pair of briefs from the house of Calvin Klein is a must have for all the fashionable men of today. It features a solid pattern and comes with an elastic waistband. It is tailored with fine quality cotton that makes it easy to maintain. Besides, it comes in a pack of two.", Vietnam Category Underwear  Trunks  Pack of 2  Cotton Stretch  Solid,https://www.shoppersstop.com/calvin-klein-underwear-men-s-stretch-solid-briefs-pack-of-2/p-200917367/colorChange/200917367_BLACK?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
702,Solid Cotton Blend Regular Fit Men's Kurta,"Hangup is perhaps one of the most talked-about ethnic wear brands in India and is especially popular among fashion bloggers and influencers.It offers a vast array of ethnic wear clothes to meet the needs of Indian(men, women and kid) from all walks of life. From kurta sets, kurta, sherwani, trousers, shirt, jeans, suit, plazoo, 3 pics kurta sets with duppatta, jacket, blazer, nehru jacket. You can get it all under one brand. Hangup flaunts a dazzling medley of colours, prints, designs and fabrics. Their ethnic collection is definitely worth trying if you wish to make heads turn.", Kurta Neckline Collared  Woven  India  Single Collar Regular Collar  Full   Cotton Blend  Casual Wear  Solid  Regular,https://www.shoppersstop.com/hangup-solid-cotton-blend-regular-fit-men-s-kurta/p-S23WHITEMAPS2K/colorChange/S23WHITEMAPS2K_MULTI?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
703,Men's 5 Pocket Rinse Wash Jeans (512),"Presented by the renowned brand Levis, this pair of jeans is what you need to pep up your daily dose of fashion. It features a rinse wash effect that looks all the more appealing. Besides, it promises to offer maximum breathability as it has been tailored with premium quality fabric.", India Wash Heavy Wash  Slim Closure Type Button  Regular Distress Clean   Strap,https://www.shoppersstop.com/levis-men-s-5-pocket-rinse-wash-jeans-512-/p-206105181/colorChange/206105181_BLUE_MELANGE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
704,Solid Cotton Regular Fit Men's Work Wear Shirt,., Shirts Neckline Round Neck  India  Cotton Collar Regular Collar  Full   Regular  Solid  Single  Work Wear  Long  Mens,https://www.shoppersstop.com/louis-philippe-solid-cotton-regular-fit-men-s-work-wear-shirt/p-A22SFMCLBF50709/colorChange/A22SFMCLBF50709_OFF_WHITE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
705,Printed Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Printed  Cotton  Pack of 1  Casual Wear Collar Regular Collar ,https://www.shoppersstop.com/fratini-printed-cotton-regular-fit-men-s-t-shirt/p-S21831PRPO23BL/colorChange/S21831PRPO23BL_BLUE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
706,Graphic Cotton Regular Fit Men's T-Shirt,"This cotton, regular-fit, half-sleeved, knitted men's t-shirt from Infuse will add glamor to your style. This t-shirt with a graphic print is a good choice for your casual outfit when paired with joggers.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INMKT1688/colorChange/A22INMKT1688_DARK_OLIVE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
707,Graphic Cotton Regular Fit Men's T-Shirt,"Level up your casual style with this round-neck, half-sleeved, regular-length men's t-shirt from Infuse in a classy hue and a graphic pattern on the front. The cotton fabric and the regular fit give you a comfortable feel throughout the day.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INMKT1676/colorChange/A22INMKT1676_BROWN?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
708,Solid Linen Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Linen Collar Regular Collar  Full   Slim  Solid  Casual Wear,https://www.shoppersstop.com/rare-rabbit-solid-linen-slim-fit-men-s-casual-shirt/p-S23ITLNINWHIT/colorChange/S23ITLNINWHIT_WHITE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
709,Textured Terrylene Rayon Slim Fit Men's Trousers,"Grey, textured, terrylene rayon, slim fit trousers by Stop. The trousers have an asymmetrical button closure at the waist, zipper closure, and pockets at the front and back. This is a staple in your closet and it can be paired with any colour of your liking.", Trousers  India  Terrylene Rayon  Textured Waist Rise Mid Rise  Slim Closure Type Button Pleat Non pleated  Regular  Single  Work Wear  Knit,https://www.shoppersstop.com/stop-textured-terrylene-rayon-slim-fit-men-s-trousers/p-S23STTRKTR10GY/colorChange/S23STTRKTR10GY_GREY?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
710,Solid Cotton Slim Fit Men's Shorts,"These solid shorts from U.S. Polo Assn. comes with a mid-rise waist, brand taping at pockets and a cotton-spandex blend that keeps you super-comfy.", Shorts  India  Knee   Single  Cotton  Solid Closure Type Button  Slim Waist Rise Mid Rise Wash Mid Wash  Casual Wear,https://www.shoppersstop.com/u-s-polo-assn--solid-cotton-slim-fit-men-s-shorts/p-S23USSRT1062/colorChange/S23USSRT1062_WHITE?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
711,Graphic Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Round Neck  Graphic  Cotton  Casual Wear Collar Regular Collar  T-Shirts,https://www.shoppersstop.com/adidas-graphic-cotton-regular-fit-men-s-t-shirt/p-AW22HK91571/colorChange/AW22HK91571_Black?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
712,Checks Cotton  Slim Fit Mens Shirt,"Charcoal grey, large checks, cotton shirt by Fratini. This shirt is a slim-fit, it pairs well with dark-toned trousers or chinos, and can be styled as a day to night look with ease.", Woven  Shirts  India  Cotton Collar Button Down Collar  Full   Slim  Checks  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/fratini-checks-cotton-slim-fit-mens-shirt/p-S23FTWLCHK199GY/colorChange/S23FTWLCHK199GY_DARK_GREY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
713,Solid Cotton Men's Night Suit,"Rigo offers a bottle green black cut & sew co-ord set for men. ated with soft, lightweight, and breathable cotton, this two-piece set has a round neck, half sleeves, and slim fit. Pair it up with sneakers to give a relaxed and easy-going look, or team it up with flip-flops for a casual look. It is durable, super-comfy, affordable, odorless, and anti-fading, making it a perfect choice for men of all ages. So, this summer, forget your boring clothes and stack up your wardrobe with a casual and trendy co-ord set.",Closure Type Elastic and Drawstring Wash Mid Wash Neckline Round Neck  Half   India  Knee   Slim Pockets 2 Pockets  Knit  Casual Wear Waist Rise Mid Rise  Night Suits  Single  Cotton  Solid ,https://www.shoppersstop.com/rigo-solid-cotton-men-s-night-suit/p-A22SET04221005/colorChange/A22SET04221005_BOTTLE_GREEN?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
714,Solid Cotton Lycra Regular Fit Men's T-Shirt,., India  Full   Regular  Solid  Cotton Lycra  Pack of 1  Casual Wear,https://www.shoppersstop.com/fratini-solid-cotton-lycra-regular-fit-men-s-t-shirt/p-A21VFTURNK25BE/colorChange/A21VFTURNK25BE_BEETROOT?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
715,Checks Cotton Slim Fit Men's T-Shirt,This polo shirt from the Two Mile collection is an easy option for nailing smart-casual looks., India  Full   Slim Neckline Polo  Checks  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/u-s-polo-assn-denim-checks-cotton-slim-fit-men-s-t-shirt/p-S23UDTSH1354RED/colorChange/S23UDTSH1354RED_RED?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
716,Solid Cotton Regular Fit Men's Casual Shirt,., Knit  Shirts  India  Cotton Collar Regular Collar  Full   Regular  Solid  Single  Casual Wear ,https://www.shoppersstop.com/jack-and-jones-solid-cotton-regular-fit-men-s-casual-shirt/p-S23JJ293298502/colorChange/S23JJ293298502_PURPLE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
717,Solid Cotton Blend Slim Fit Men's Work Wear Shirt,., Shirts Neckline Round Neck  India  Cotton Blend Collar Regular Collar  Full   Slim  Solid  Single  Work Wear  Regular,https://www.shoppersstop.com/blackberrys-solid-cotton-blend-slim-fit-men-s-work-wear-shirt/p-A21BB33W1NA21FL/colorChange/A21BB33W1NA21FL_WHITE?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
718,Plus Size Men's Graphic Half Sleeved Crew Neck Cotton Tee,"Blue, printed, cotton crew neck t-shirt by U R You. This t-shirt has a round neckline, a graphic printed on the front, and is perfect for casual wear. It pairs well with shorts, jeans, trousers, and more.", India  Half   Regular Neckline Crew  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/u-r-you-plus-size-men-s-graphic-half-sleeved-crew-neck-cotton-tee/p-S23URUMTE161/colorChange/S23URUMTE161_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
719,Solid Cotton Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear,https://www.shoppersstop.com/louis-philippe-jeans-solid-cotton-slim-fit-men-s-casual-shirt/p-S23SFCSLPO10265/colorChange/S23SFCSLPO10265_WHITE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
720,Solid Cotton Lycra Slim Men's Casual Trousers,"Step out in style wearing these casual cotton pants in an elegant natural tone. You can also pick up a grey shade. The ultra-soft, stretchable cotton lycra fabric and the mid-rise waist give you a super comfortable fit throughout the day. You can pair it with a soft cotton shirt.", India Collection Casual Wear  Cotton Lycra  Solid Waist Rise Mid Rise  Slim Closure Type Button  Full   Single Stretch Stretch Fly Type Zip  Casual Wear Collar Regular  Mens,https://www.shoppersstop.com/life-solid-cotton-lycra-slim-men-s-casual-trousers/p-S22LCCHINO/colorChange/S22LCCHINO_GREY?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
721,Solid Linen Regular Fit Men's Casual Shirt,., Shirts  India  Linen Collar Regular Collar  Full   Regular  Solid  Single  Casual Wear  Mens Neckline Round Neck,https://www.shoppersstop.com/pepe-solid-linen-regular-fit-men-s-casual-shirt/p-A22KINGSMANLSIG/colorChange/A22KINGSMANLSIG_WHITE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D44&totalResultVal=24600&searchPageType=category
