,name,desc,class,link
252,Solid Georgette Regular Fit Women's Jumpsuit,., Single  India  Jumpsuit  Georgette  Solid  Short   Casual Wear Neckline V Neck  Regular Closure Type Zipper  Regular  Woven,https://www.shoppersstop.com/faballey-solid-georgette-regular-fit-women-s-jumpsuit/p-S23FABDRS05739/colorChange/S23FABDRS05739_GREEN?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
253,Printed Polyester Round Neck Women's Regular Fit Woven Top,Printed Top, Woven Top  India  Polyester  Woven  Half   Casual Wear  Printed Neckline Round Neck  Regular Silouhette Regular  Regular Material Polyester,https://www.shoppersstop.com/infuse-printed-polyester-round-neck-women-s-regular-fit-woven-top/p-A21INFWTDOLTOP/colorChange/A21INFWTDOLTOP_White?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
254,Solid Polyester Lycra Round Neck Women's Regular Fit Top,Regualr  Sleeveless Knitted Top, Tops  India  Polyester Lycra  Knit  Formal Wear  Solid Neckline Round Neck  Regular Silouhette Regular  Regular Material Polyester,https://www.shoppersstop.com/stop-solid-polyester-lycra-round-neck-women-s-regular-fit-top/p-S21341TANKTOP01/colorChange/S21341TANKTOP01_BLACK?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
255,Solid V Neck Rayon Blend Women's Top,"Sera Overlap Front Volume Sleeve Top,Burgundy Regular Wrap Top,V-Neck, Three-Quarter , Flared ", Tops  India  Rayon Blend  3/4   Casual Wear Neckline V Neck  Regular  Type Solid Closure Type No Closure  Regular,https://www.shoppersstop.com/sera-solid-v-neck-rayon-blend-women-s-top/p-A21SERALA2861BR/colorChange/A21SERALA2861BR_BROWN?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
256,Solid Polyester Round Neck Women's Casual Shirt,"Add a feminine touch to your business casual look in this blue shirt from allen solly woman by allen solly. Tailored for absolute comfort, this design is made from cotton with a hint of stretch. Team this long sleeves shirt with grey trousers and pumps to seal your look.", Single  India  Full   Woven  Polyester  Casual Wear Neckline Round Neck  Solid  Regular  Regular  Shirts,https://www.shoppersstop.com/allen-solly-solid-polyester-round-neck-women-s-casual-shirt/p-A22ASCRGFF09652/colorChange/A22ASCRGFF09652_LIGHT_BLUE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
257,Solid Polyester V Neck Women's Maxi Dress,Latin quarters present a beautiful dress that makes you very comfortable and gorgeous. This product is made from polyester and finished in an attractive red color. And is targeted towards women. Perfect for your everyday uses, India  Polyester  Casual Wear  Woven  Sleeveless Neckline V Neck  Maxi Dress  Regular  Solid  Regular  Women,https://www.shoppersstop.com/latin-quarters-solid-polyester-v-neck-women-s-maxi-dress/p-AW22LQD9321/colorChange/AW22LQD9321_RED?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
258,Solid Collar Neck Satin Womens Festive Shirt,., India  Full   Woven  Satin  Festive Wear Neckline Collar Neck  Solid Collar Regular Collar  Regular Wash Light Wash  Shirts,https://www.shoppersstop.com/magre-solid-collar-neck-satin-womens-festive-shirt/p-S22MMAW21R1S768/colorChange/S22MMAW21R1S768_WHITE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
259,Solid Rayon Regular Fit Women's Work Wear Pants,Get the right am pm look in these black solid regular fit casual trousers from allen solly woman by allen solly., Single  India  Pants  Rayon  Regular  Regular  Formal Wear  Solid  Woven  Women,https://www.shoppersstop.com/allen-solly-solid-rayon-regular-fit-women-s-work-wear-pants/p-A22ASGRGPO76256/colorChange/A22ASGRGPO76256_NAVY?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
260,Felix The Cat Printed Viscose Regular Fit Women's Shirt,"Felix the cat x only ,printed short-sleeved shirt in a viscose all-over print. Relaxed fit with a collar and buttons down the front.one patch chest pocket,", Single  India  Short   Viscose  Casual Wear  Printed  Regular  Regular  Women  Shirts,https://www.shoppersstop.com/only-felix-the-cat-printed-viscose-regular-fit-women-s-shirt/p-S23ON15304095/colorChange/S23ON15304095_GREY?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
261,Mid Rise Denim Regular Fit Women's Jeans,., India  Slim  Ankle length  Solid,https://www.shoppersstop.com/life-mid-rise-denim-regular-fit-women-s-jeans/p-COR507DREG999/colorChange/COR507DREG999_MID_STONE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
262,Solid Blended Mandarin Women's Top,., Single  Tops  India  Blend  Full   Casual Wear  Solid Neckline Mandarin  Regular  Women,https://www.shoppersstop.com/madame-solid-blended-mandarin-women-s-top/p-S23MADM2W18705/colorChange/S23MADM2W18705_RUST?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
263,Floral Cotton Round Neck Women's Top,"Latin Quarters present a beautiful Blouse that makes you very comfortable and gorgeous. This product is made from 100% Cotton and finished in an attractive Ivory color. It features Floral pattern, 3/4 Sleeve and is targeted towards women. Perfect for your everyday uses.", Tops  India  Cotton  Woven  3/4   Casual Wear  Floral Neckline Round Neck  Regular Silouhette Regular Closure Type Button  Regular,https://www.shoppersstop.com/latin-quarters-floral-cotton-round-neck-women-s-top/p-AW22LQB9384/colorChange/AW22LQB9384_IVORY?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
264,Printed V-Neck Polyester Women's Fit And Flare Dress,., India  Polyester  Festive Wear  Half  Neckline V Neck  Dress  Printed  Three Quarter  Closure Type Zipper Silouhette  And Flare  Women,https://www.shoppersstop.com/rare-printed-v-neck-polyester-women-s-fit-and-flare-dress/p-S21RAREEP6504AY/colorChange/S21RAREEP6504AY_YELLOW?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
265,Printed Polyester V Neck Women's Top,"Put An Elegant Look By Wearing This Unique Western Wear Collection From The House Of Zink London. Made To Accentuate Any Body Type, It Will Give You That Extra Oomph And Make You Stand Out Wherever You Go Wearing This. The Product Material Is Also Sure To Keep You Comfortable Throughout The Day. Club It With Minimal Fashion Accessories, And Of Course, Don?T Forget To Wear Your Pretty Smile!", Tops  India  Polyester  Woven  Casual Wear  Printed Neckline V Neck  Women,https://www.shoppersstop.com/zink-london-printed-polyester-v-neck-women-s-top/p-S22ZINKT02630/colorChange/S22ZINKT02630_MULTI?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
266,Solid Viscose Round Neck Women's Top,Step out in style in this orange solid top from allen solly woman by allen solly., Single  Tops  India  Viscose  Knit  Half   Casual Wear  Solid Neckline Round Neck  Regular  Regular,https://www.shoppersstop.com/allen-solly-solid-viscose-round-neck-women-s-top/p-S23ASCRGF420906/colorChange/S23ASCRGF420906_ORANGE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
267,Floral Polyester V Neck Women's Maxi Dress,Latin Quarters present a beautiful Dress that makes you very comfortable and gorgeous. This product is made from and finished in an attractive Orange colour. It features Sleeveless Floral�and is targeted towards women. Perfect for your everyday uses., India  Polyester  Casual Wear  Woven  Sleeveless Neckline V Neck  Maxi Dress  Regular  Floral  Regular  Women,https://www.shoppersstop.com/latin-quarters-floral-polyester-v-neck-women-s-maxi-dress/p-SS23LQD9742/colorChange/SS23LQD9742_ORANGE?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
268,Solid Cotton Round Neck Women's Top,"Smart and comfortable, this black graphic print t-shirt from allen solly woman by allen solly is your best bet for the day.", Single  Tops  India  Cotton  Woven  Half   Casual Wear  Solid Neckline Round Neck  Regular  Regular  Women,https://www.shoppersstop.com/allen-solly-solid-cotton-round-neck-women-s-top/p-S23ASCRGP032314/colorChange/S23ASCRGP032314_BLACK?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
269,Solid Slim Fit Polyester Blend Women's Active Wear Tights,Slim  Knitted Tights,Silouhette Regular  Solid  Active Wear  Knit  India  Tights  Polyester Blend  Slim  Ankle ,https://www.shoppersstop.com/life-solid-slim-fit-polyester-blend-women-s-active-wear-tights/p-S21341FTIGHT7/colorChange/S21341FTIGHT7_BLACK?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
270,Solid Crepe Square Neck Womens Maxi Dress,Qurvii black maxi dress, Single Hemline Straight Sleeve Style Puffed  Stretchable No Belt Loops No  India  Crepe  Casual Wear  Woven  Full  Neckline Square Neck  Maxi Dress  Slim  Solid Silouhette Slim Pockets No Pocket Distress Clean Look,https://www.shoppersstop.com/qurvii-solid-crepe-square-neck-womens-maxi-dress/p-A2212096/colorChange/A2212096_BLACK?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
271,Solid Crepe V Neck Womens Top,Qurvii black v-neck top, Single Hemline Curved Sleeve Style Bell   Tops Pockets No Pocket  India  Crepe  Woven  3/4   Casual Wear  Solid Neckline V Neck Silouhette Relaxed  Relaxed Distress Clean Look,https://www.shoppersstop.com/qurvii-solid-crepe-v-neck-womens-top/p-A2212027/colorChange/A2212027_BLACK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
272,Embroidered Cotton Blend V-Neck Women's Top,0, Tops  India  Cotton Blend  Short   Casual Wear  Embroidered Neckline V Neck,https://www.shoppersstop.com/gipsy-embroidered-cotton-blend-v-neck-women-s-top/p-S21GWBLS210164S/colorChange/S21GWBLS210164S_SAGE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
273,Womens Spoil Me With Loyality Denim Shrug,., India  Cotton  Casual Wear  Woven  Long   Jacket  Solid  Knee  Silouhette Regular Closure Type Button  Regular Material 78% Cotton 21% Polyester & 1% Elastane Neckline Polo Collar  Women,https://www.shoppersstop.com/dolce-crudo-womens-spoil-me-with-loyality-denim-shrug/p-A20DOL19DEN0578/colorChange/A20DOL19DEN0578_BLUE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
274,Floral Polyester Round Neck Women's Maxi Dress,Latin quarters present a beautiful dress that makes you very comfortable and gorgeous. This product is made from polyester and finished in an attractive teal color. And is targeted towards women. Perfect for your everyday uses, India  Polyester  Casual Wear  Woven  Half  Neckline Round Neck  Maxi Dress  Regular  Floral  Regular  Women,https://www.shoppersstop.com/latin-quarters-floral-polyester-round-neck-women-s-maxi-dress/p-AW22LQD9487/colorChange/AW22LQD9487_TEAL_GREY?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D11&totalResultVal=18593&searchPageType=category
275,Printed V Neck Chiffon Women's Knee Length Dress,"Off-white, printed, chiffon dress by Fratini. This dress has a v-neck with a mandarin collar. It has a floral print and pleat detailing throughout the dress which gives it some texture. It also has a button-down detail at the front and a thick waist band to give a more flattering fit.", Single Sleeve Style Full   India  Chiffon  Casual Wear  Woven  Full  Neckline V Neck  Knee  Dress  A Line  Printed  Knee ,https://www.shoppersstop.com/fratini-printed-v-neck-chiffon-women-s-knee-length-dress/p-S23346DR26/colorChange/S23346DR26_OFF_WHITE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
276,Solid Polyester Sweetheart neck Women's Maxi Dress,., Single  India  Polyester  Casual Wear  Woven  Short  Neckline Sweetheart Neck  Maxi Dress  A Line  Solid  Regular,https://www.shoppersstop.com/vero-moda-solid-polyester-sweetheart-neck-women-s-maxi-dress/p-S23VM10293608/colorChange/S23VM10293608_RED?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
277,Womens V Neck Shimmer High Low Dress,"Flaunt your beautiful curves with this high low dress from Gipsy. Fashioned using good quality fabric, this dress will not fail to catch your fancy at a single glance. Featuring a V neck, elbow sleeves and shimmer pattern, it holds a superlative enticement.", India  Casual Wear  Woven  Elbow  Neckline V Neck  High Low Dress Category Midi,https://www.shoppersstop.com/gipsy-womens-v-neck-shimmer-high-low-dress/p-206147489/colorChange/206147489_ASSORTED?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
278,Solid Round Neck Nylon Women's Regular Fit Mini Dress,Latin Quarters present a beautiful Dress that makes you very comfortable and gorgeous. This product is made from Nylon Stretch and finished in an attractive Green color. It features Half Sleeve   and is targeted towards women. Perfect for your everyday uses., India  Nylon  Casual Wear  Woven  Half  Neckline Round Neck  Mini Dress  Regular  Solid  Above Knee Silouhette Regular  Women,https://www.shoppersstop.com/latin-quarters-solid-round-neck-nylon-women-s-regular-fit-mini-dress/p-AW22LQD9483/colorChange/AW22LQD9483_GREEN?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
279,Printed Cotton Round Neck Women's T-Shirt,., 1  India  T-Shirts  Cotton  Knit  Short   Casual Wear  Printed Neckline Round Neck  Regular  Regular,https://www.shoppersstop.com/intune-printed-cotton-round-neck-women-s-t-shirt/p-S23W-CATSHK058/colorChange/S23W-CATSHK058_GREEN?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
280,Structured Georgette Boat Neck Womens Maxi Dress,Brick red & dusty green georgette self design lace overlaid regular dress. It has a boat neck and is sleeveless. It has a concealed zipper for closure in the side and has contrasted lining., Single  India  Georgette  Festive Wear  Woven  Sleeveless Neckline Boat Neck  Maxi Dress  Relaxed  Structured  Regular Closure Type Zipper Pockets No Pocket  Women,https://www.shoppersstop.com/miss-chase-structured-georgette-boat-neck-womens-maxi-dress/p-MCAW19D0857274/colorChange/MCAW19D0857274_RED?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
281,Graphic Cotton Round Neck Women's Regular Fit T-Shirt,"Round Neck, Regular , Graphic Cotton T-Shirt", India  T-Shirts  Cotton Neckline Round Neck  Regular  Regular  Printed  Essential,https://www.shoppersstop.com/infuse-graphic-cotton-round-neck-women-s-regular-fit-t-shirt/p-S21INFGRAKTPNA/colorChange/S21INFGRAKTPNA_NAVY?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
282,Graphic Polyester Round Neck Women's T-Shirt,"Simple yet classic, this t-shirt from Altlife is perfect for a casual day out with friends. It comes with a round neck and short sleeves, and you can style this with distressed denim and canvas shoes for a smart look.", Single  India  T-Shirts  Polyester  Knit  Short   Casual Wear  Graphic Neckline Round Neck  Regular  Regular,https://www.shoppersstop.com/infuse-graphic-polyester-round-neck-women-s-t-shirt/p-A22INFLTE2247/colorChange/A22INFLTE2247_PINK?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
283,Floral Polyester Collared Women's Top,"Get your vintage vibe with this stunning floral printed shirt for women from AND. Crafted from plush satin fabric, the design showcases floral bouquet motifs featuring lace detail on the yoke, and long sleeves in a straight-fit cut. Stylise this shirt with complementing solid trousers from AND or any wide-leg denim. Accessorise with chunky gold hoops and nude heels. Tuck it in and add a statement nude belt for a more formal look.", Single Hemline Straight Sleeve Style Puffed   Tops  India  Polyester  Woven  3/4   Festive Wear  Floral Neckline Collared Collar Banded Collar  Regular Closure Type Elastic  Flare Wash Clean Look,https://www.shoppersstop.com/and-floral-polyester-collared-women-s-top/p-SS23AJ038TX4/colorChange/SS23AJ038TX4_MULTI?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
284,Solid Polyester Round Neck Women's Midi Dress,., China  Polyester  Casual Wear  Half  Neckline Round Neck  Midi Dress  Regular  Solid  Calf  Closure Type Zipper,https://www.shoppersstop.com/forever-new-solid-polyester-round-neck-women-s-midi-dress/p-S23FORDR15471/colorChange/S23FORDR15471_PINK?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
285,Checks Viscose V-Neck Women's Regular Fit Woven Top,Yarn Dyed Crop Top, Woven Top  India  Viscose  Woven  Full   Casual Wear  Checks Neckline V Neck  Regular Silouhette Regular  Regular Material Viscose,https://www.shoppersstop.com/infuse-checks-viscose-v-neck-women-s-regular-fit-woven-top/p-A21INFWTCROPTP/colorChange/A21INFWTCROPTP_BLACK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
286,Clean Look Cotton Blend Flared Fit Women's Jeans,K5013 high-rise flared jeans, Single  India  Cotton Blend  Flare Waist Rise High Rise  Full   Jeans Wash Clean Look Silouhette Regular  Solid  Casual Wear Closure Type Button  Woven  Women,https://www.shoppersstop.com/kraus-clean-look-cotton-blend-flared-fit-women-s-jeans/p-A22KRSLFA1569/colorChange/A22KRSLFA1569_NAVY?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
287,Mid Rise Cotton Blend Regular Fit Women's Jeans,., Single  India  Cotton Blend  Regular Waist Rise Mid Rise  Full   Jeans Wash Mid Wash Pockets 5 Pockets  Solid  Casual Wear Closure Type Zipper  Woven,https://www.shoppersstop.com/infuse-mid-rise-cotton-blend-regular-fit-women-s-jeans/p-INF001/colorChange/INF001_MID_STONE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
288,Solid V Neck Chiffon Women's Midi Dress,., Single Sleeve Style Half   India  Chiffon  Casual Wear  Woven  Half  Neckline V Neck  Midi Dress  A Line  Solid  Calf ,https://www.shoppersstop.com/fratini-solid-v-neck-chiffon-women-s-midi-dress/p-S23346DR10/colorChange/S23346DR10_CORAL?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
289,Printed Polyester Collar Neck Women's Casual Shirt,"Floral printed shirt with long sleeves, front button opening, regular fit, and fall on waist.", Single  India  Full   Woven  Polyester  Casual Wear Neckline Collar Neck  Printed  Regular Closure Type Button  Slim  Women  Shirts,https://www.shoppersstop.com/vero-moda-printed-polyester-collar-neck-women-s-casual-shirt/p-S23VM10294623/colorChange/S23VM10294623_BEIGE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
290,Solid Polyester Round Neck Women's Regular Fit Dress,Full Sleeve Short Woven Dress, India  Polyester  Formal Wear  Woven  Full  Neckline Round Neck  Dress  Regular  Solid  Regular Silouhette Regular  Type Solid,https://www.shoppersstop.com/stop-solid-polyester-round-neck-women-s-regular-fit-dress/p-S21342DR201/colorChange/S21342DR201_MINT?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
291,Floral Linen V Neck Women's Top & Skirt Set,"And stemmed out of the realization that the modern indian woman didn�t have too many contemporary silhouettes to choose from. Bridging this gap ever since, today and has garnered the recognition of a brand that makes global styles for the contemporary woman, understanding the sensibilities of fashion, comfort, quality, and style effortlessly. Often appealing and catering to a sect that is progressive, ambitious, and live a wholesome life; the label is ever-involving while keeping itself aligned with the needs of the urban indian woman.", Pack of 2  Top & Skirt Set Pockets No Pocket Hemline Straight  3/4  Neckline V Neck  India Wash Clean Look  Linen  Regular  Casual Wear  Regular  Floral Closure Type Button  Woven,https://www.shoppersstop.com/and-floral-linen-v-neck-women-s-top-skirt-set/p-SS23AJ1262PX92E/colorChange/SS23AJ1262PX92E_MULTI?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
292,Solid Polyester Regular Fit Women's Pants,Get the right am pm look in these grey solid regular fit casual trousers from allen solly woman by allen solly., Single  India  Pants  Polyester  Regular  Casual Wear  Solid  Woven,https://www.shoppersstop.com/allen-solly-solid-polyester-regular-fit-women-s-pants/p-FLWASCRGF294882/colorChange/FLWASCRGF294882_LIGHT_GREY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
293,Solid Polyester Blend Regular Fit Women's Casual Pants,., India  Pants  Polyester Blend  Regular  Regular  Casual Wear Waist Rise Mid Rise  Solid Closure Type Hook and Eye  Woven Wash Light Wash,https://www.shoppersstop.com/magre-solid-polyester-blend-regular-fit-women-s-casual-pants/p-S22MAPF18R1S168/colorChange/S22MAPF18R1S168_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
294,Printed Cotton Collar Neck Women's Shirt,This printed high-neck cotton shirt from Stop will help provide the perfect amount of warmth and comfort. Wear it with slim black jeans and trainers for a casual date with your ladies., Single  India  Full   Woven  Cotton  Formal Wear Neckline Collar Neck  Printed  Regular  Regular Wash Machine Wash  Unisex,https://www.shoppersstop.com/stop-printed-cotton-collar-neck-women-s-shirt/p-A22342SH02WN/colorChange/A22342SH02WN_WINE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
295,Printed Sweetheart Neck Polyester Women's Fit And Flare Dress,., India  Polyester  Casual Wear  Half  Neckline Sweetheart Neck  Dress  Regular  Printed  Maxi Closure Type Zip Silouhette  and Flare  Women,https://www.shoppersstop.com/rare-printed-sweetheart-neck-polyester-women-s-fit-and-flare-dress/p-S21RAREEP6218AB/colorChange/S21RAREEP6218AB_BLUE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
296,Solid Polyester Blend Round Neck Women's T-Shirt,"Elevate your style with this top from Life. Featuring an all-over knitted pattern, a closed round neck, full sleeves, and a smocked bodice. Crafted from a lightweight fabric, this will keep you comfortable all day long.", Single  India  T-Shirts  Polyester Blend  Knit  Full   Casual Wear  Solid Neckline Round Neck  Crop   Slim,https://www.shoppersstop.com/life-solid-polyester-blend-round-neck-women-s-t-shirt/p-A22507KTBK8/colorChange/A22507KTBK8_PINK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
297,Solid Cotton Collar Neck Women's Shirt,., Single  India  3/4   Woven  Cotton  Casual Wear Neckline Collar Neck  Solid Collar Spread Collar  Crop   Slim  Shirts,https://www.shoppersstop.com/kraus-solid-cotton-collar-neck-women-s-shirt/p-S23KRSLTA1259/colorChange/S23KRSLTA1259_WHITE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
298,Graphic Polyester Round Neck Women's Crop Fit Top,"Redefine your look on any casual occasion with this half-sleeved top for women with a round neck and crop fit from Infuse. Knitted from polyester, it features a colourful graphic pattern that looks visually appealing.", Tops  India  Polyester  Knit  Half   Casual Wear  Graphic Neckline Round Neck  Crop,https://www.shoppersstop.com/infuse-graphic-polyester-round-neck-women-s-crop-fit-top/p-S22INLKT1800/colorChange/S22INLKT1800_PEACH?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
299,High Rise Denim Relaxed Women's Jeans,., Single  India  Denim  Relaxed Waist Rise High Rise  Ankle   Jeans  Casual Wear Closure Type Button  Woven,https://www.shoppersstop.com/life-high-rise-denim-relaxed-women-s-jeans/p-S23507DEN408/colorChange/S23507DEN408_STONE?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fwomen-westernwear%2Fc-A2060%3Fpage%3D12&totalResultVal=18593&searchPageType=category
